AD-005	YER068W
YOL003C	YIR038C
YOL003C	YPL094C
YOL004W	YDR169C
YOL004W	YDR207C
YOL004W	YHL020C
YOL004W	YHR178W
YOL004W	YKL072W
YOL004W	YMR019W
YOL004W	YMR053C
YOL004W	YNL021W
YOL004W	YNL309W
YOL004W	YNL330C
YOL004W	YPR068C
YOL006C	YGL075C
YOL006C	YJR021C
YOL006C	YKL079W
YOL006C	YKR010C
YOL006C	YLR093C
YOL006C	YMR233W
YOL006C	YNL273W
YOL006C	YPL121C
YOL006C	YPR049C
YOL012C	YJL019W
YOL017W	YDL042C
YOL017W	YOL051W
YOL018C	YDL100C
YOL018C	YGL095C
YOL018C	YIR038C
YOL028C	YHR011W
YOL028C	YKL179C
YOL028C	YML104C
YOL028C	YPL174C
YOL031C	YJL034W
YOL034W	YAL028W
YOL034W	YDL105W
YOL034W	YDR510W
YOL034W	YEL019C
YOL034W	YER038C
YOL034W	YER047C
YOL034W	YIR002C
YOL034W	YLR098C
YOL034W	YLR383W
YOL034W	YLR423C
YOL034W	YMR117C
YOL034W	YMR190C
YOL034W	YNL229C
YOL034W	YOL082W
YOL034W	YOR284W
YOL034W	YPL070W
YOL034W	YPR105C
YOL038W	RP11-395P17.5
YOL038W	YHR052W
YOL041C	YFR001W
YOL041C	YKL172W
YOL041C	YOL041C
YOL041C	YPL043W
YOL043C	YMR167W
YOL051W	YPL248C
YOL052C	YDR214W
YOL054W	FKSG21
YOL054W	RP3-329L24.1
YOL054W	RP5-831D17.3
YOL054W	YHL018W
YOL054W	YKR034W
YOL059W	YFL017C
YOL059W	YKL142W
YOL059W	YKR048C
YOL059W	YMR139W
YOL061W	YBL068W
YOL061W	YER099C
YOL061W	YOL061W
YOL061W	YOL069W
YOL061W	YPL089C
YOL062C	YAL035W
YOL062C	YBL105C
YOL062C	YCR066W
YOL062C	YER052C
YOL062C	YHR115C
YOL062C	YJR005W
YOL062C	YJR031C
YOL062C	YNL036W
YOL062C	YPR049C
YOL065C	YDR479C
YOL067C	YBL103C
YOL069W	YAL034W-A
YOL069W	YAL047C
YOL069W	YBR095C
YOL069W	YBR102C
YOL069W	YBR245C
YOL069W	YCR048W
YOL069W	YDL002C
YOL069W	YDL074C
YOL069W	YDL233W
YOL069W	YDL239C
YOL069W	YDR150W
YOL069W	YDR184C
YOL069W	YDR200C
YOL069W	YDR221W
YOL069W	YDR285W
YOL069W	YDR295C
YOL069W	YDR320C-A
YOL069W	YDR446W
YOL069W	YDR477W
YOL069W	YDR486C
YOL069W	YEL005C
YOL069W	YEL043W
YOL069W	YER018C
YOL069W	YER099C
YOL069W	YFL008W
YOL069W	YFL046W
YOL069W	YGL093W
YOL069W	YGL145W
YOL069W	YGR059W
YOL069W	YGR238C
YOL069W	YHR023W
YOL069W	YIL144W
YOL069W	YIR017C
YOL069W	YJL042W
YOL069W	YJL049W
YOL069W	YJL061W
YOL069W	YJL074C
YOL069W	YJL176C
YOL069W	YJR045C
YOL069W	YJR112W
YOL069W	YKL012W
YOL069W	YKL042W
YOL069W	YKL050C
YOL069W	YLR031W
YOL069W	YLR315W
YOL069W	YMR077C
YOL069W	YMR275C
YOL069W	YMR294W
YOL069W	YNL086W
YOL069W	YOL034W
YOL069W	YOL069W
YOL069W	YPL018W
YOL069W	YPL074W
YOL069W	YPL174C
YOL069W	YPL249C
YOL069W	YPR141C
YOL070C	YAL041W
YOL070C	YBR200W
YOL070C	YNL078W
YOL077C	YFR001W
YOL077C	YKL082C
YOL077C	YKL172W
YOL077C	YLR196W
YOL082W	YBL078C
YOL082W	YPR049C
YOL083W	YOL083W
YOL086W-A	YIR002C
YOL088C	YAR018C
YOL088C	YDR200C
YOL088C	YDR229W
YOL088C	YGL086W
YOL088C	YHR091C
YOL088C	YHR158C
YOL088C	YIL038C
YOL088C	YKR083C
YOL088C	YLR312C
YOL088C	YLR315W
YOL088C	YNL084C
YOL088C	YOL069W
YOL088C	YOR337W
YOL088C	YPL018W
YOL088C	YPR117W
YOL089C	YBR150C
YOL090W	YBR088C
YOL090W	YCR092C
YOL090W	YDR097C
YOL090W	YER171W
YOL090W	YGR258C
YOL090W	YIL143C
YOL090W	YML095C
YOL090W	YMR201C
YOL090W	YNL082W
YOL090W	YOR033C
YOL090W	YPL022W
YOL091W	YDL072C
YOL091W	YDR229W
YOL091W	YDR252W
YOL091W	YDR289C
YOL091W	YDR425W
YOL091W	YGL170C
YOL091W	YGR150C
YOL091W	YJL029C
YOL091W	YJL098W
YOL091W	YJR021C
YOL091W	YJR082C
YOL091W	YJR112W
YOL091W	YKL042W
YOL091W	YKL050C
YOL091W	YKL061W
YOL091W	YLR227C
YOL091W	YLR315W
YOL091W	YLR319C
YOL091W	YMR053C
YOL091W	YMR054W
YOL091W	YMR076C
YOL091W	YMR077C
YOL091W	YNL061W
YOL091W	YNL084C
YOL091W	YOL091W
YOL091W	YOR177C
YOL091W	YOR223W
YOL091W	YOR304C-A
YOL091W	YOR329C
YOL091W	YOR373W
YOL091W	YPL055C
YOL091W	YPL074W
YOL091W	YPL249C
YOL091W	YPR155C
YOL094C	YNL290W
YOL105C	YGL153W
YOL108C	YBL103C
YOL108C	YDR123C
YOL108C	YER167W
YOL108C	YFR034C
YOL108C	YKL017C
YOL108C	YKL135C
YOL108C	YLR422W
YOL108C	YMR317W
YOL108C	YNL279W
YOL108C	YNR064C
YOL108C	YOL067C
YOL108C	YOR344C
YOL109W	YMR070W
YOL110W	YLR246W
YOL111C	YCL028W
YOL111C	YDL100C
YOL111C	YLR206W
YOL111C	YLR245C
YOL111C	YOR007C
YOL111C	YOR164C
YOL112W	YLL021W
YOL115W	YNL299W
YOL117W	YJR084W
YOL123W	RP11-1114A5.1
YOL123W	YCL028W
YOL123W	YGL044C
YOL123W	YGL122C
YOL123W	YGR218W
YOL123W	YMR061W
YOL126C	YDL100C
YOL126C	YIR033W
YOL126C	YIR038C
YOL126C	YOL126C
YOL126C	YOR347C
YOL129W	YAR027W
YOL130W	YGL025C
YOL130W	YLR291C
YOL130W	YNL086W
YOL131W	YLR182W
YOL133W	YDR330W
YOL133W	YFL009W
YOL133W	YGL060W
YOL133W	YGR003W
YOL133W	YIL001W
YOL133W	YJL047C
YOL133W	YJL141C
YOL133W	YJL200C
YOL133W	YJR090C
YOL133W	YLR127C
YOL135C	YDR308C
YOL135C	YOR174W
YOL135C	YPR168W
YOL139C	YGR162W
YOL139C	YOR276W
YOL143C	YOL143C
YOL144W	YKL014C
YOL145C	MIG19
YOL145C	YGL153W
YOL145C	YGR233C
YOL145C	YKL103C
YOL145C	YKR034W
YOL146W	YDR489W
YOL146W	YJL072C
YOL146W	YPR175W
YOL147C	YDL065C
YOL147C	YOL147C
YOL149W	YEL015W
YOL149W	YMR080C
YOL149W	YNL118C
YOL149W	YOR167C
YOR001W	YDR432W
YOR001W	YNR024W
YOR005C	YGL090W
YOR005C	YMR106C
YOR005C	YMR224C
YOR007C	UNQ515/PRO1030
YOR007C	YCL028W
YOR007C	YDR172W
YOR007C	YOL111C
YOR007C	YOR007C
YOR007C	YOR164C
YOR008C	YDR097C
YOR008C	YGR282C
YOR008C	YHR135C
YOR008C	YHR193C
YOR008C	YKL060C
YOR008C	YKL182W
YOR008C	YLR371W
YOR008C	YML125C
YOR008C	YMR183C
YOR008C	YNL098C
YOR008C	YOL109W
YOR008C	YOR007C
YOR008C	YOR351C
YOR008C	YPR080W
YOR014W	YJL156C
YOR014W	YNL042W
YOR014W	YOR073W
YOR014W	YOR233W
YOR018W	YDR028C
YOR018W	YER125W
YOR020C	YOR020C
YOR023C	YCR082W
YOR025W	YLR403W
YOR026W	YGR188C
YOR026W	YJL013C
YOR026W	YKL193C
YOR027W	DAAP-182E11.3
YOR027W	YAL005C
YOR027W	YBL075C
YOR027W	YER103W
YOR027W	YLL024C
YOR028C	YGL250W
YOR033C	YLR288C
YOR033C	YMR167W
YOR035C	YAL029C
YOR035C	YHR023W
YOR035C	YKL129C
YOR035C	YMR109W
YOR035C	YOR326W
YOR036W	YBL102W
YOR036W	YJR125C
YOR037W	YAL039C
YOR037W	YCL056C
YOR039W	YGL019W
YOR039W	YGL073W
YOR039W	YIL035C
YOR039W	YOR061W
YOR042W	YBL078C
YOR042W	YMR276W
YOR043W	YLL010C
YOR043W	YLR019W
YOR046C	YDL207W
YOR046C	YMR255W
YOR046C	YMR273C
YOR047C	YDL194W
YOR047C	YDR477W
YOR047C	YER148W
YOR047C	YGL252C
YOR047C	YKL038W
YOR047C	YMR140W
YOR047C	YNL201C
YOR054C	MDS018
YOR054C	YKL088W
YOR058C	YAL047C
YOR058C	YCR048W
YOR058C	YER018C
YOR058C	YFR028C
YOR058C	YGR059W
YOR058C	YHL010C
YOR058C	YJR053W
YOR058C	YJR134C
YOR058C	YPL018W
YOR059C	YGL053W
YOR061W	YGL019W
YOR061W	YIL035C
YOR061W	YOR039W
YOR069W	YGR188C
YOR069W	YJL154C
YOR069W	YNL086W
YOR069W	YOR132W
YOR073W	YJL019W
YOR073W	YJR112W
YOR073W	YOR073W
YOR075W	YDR189W
YOR075W	YGL145W
YOR080W	YBL023C
YOR080W	YCL061C
YOR080W	YDR328C
YOR080W	YPR135W
YOR084W	YOR084W
YOR089C	YAL002W
YOR089C	YDR323C
YOR089C	YDR495C
YOR089C	YER136W
YOR089C	YGR172C
YOR089C	YKR014C
YOR089C	YLR262C
YOR089C	YML001W
YOR089C	YML097C
YOR089C	YNL044W
YOR089C	YNL093W
YOR089C	YNL263C
YOR089C	YOR089C
YOR094W	YBL060W
YOR094W	YGL181W
YOR094W	YKL092C
YOR094W	YOR094W
YOR094W	YOR129C
YOR095C	YOR095C
YOR097C	YML008C
YOR098C	RP11-395P17.5
YOR101W	YDR264C
YOR101W	YML028W
YOR103C	PSEC0238
YOR106W	YGL212W
YOR106W	YKL196C
YOR106W	YLR268W
YOR106W	YMR172W
YOR106W	YMR183C
YOR108W	YOR108W
YOR109W	YDR100W
YOR109W	YPR171W
YOR110W	YBR123C
YOR110W	YGR047C
YOR111W	YDL161W
YOR111W	YOR111W
YOR115C	YBR254C
YOR115C	YDR246W
YOR115C	YDR407C
YOR115C	YDR472W
YOR115C	YKR068C
YOR115C	YML077W
YOR115C	YOL082W
YOR115C	YOR115C
YOR117W	RP11-318L16.1
YOR117W	YAL011W
YOR117W	YAR018C
YOR117W	YBR148W
YOR117W	YCL008C
YOR117W	YDR221W
YOR117W	YDR227W
YOR117W	YDR229W
YOR117W	YDR259C
YOR117W	YDR295C
YOR117W	YDR357C
YOR117W	YDR394W
YOR117W	YDR468C
YOR117W	YDR486C
YOR117W	YER018C
YOR117W	YER093C
YOR117W	YFL023W
YOR117W	YFR009W
YOR117W	YGL025C
YOR117W	YGL086W
YOR117W	YGL212W
YOR117W	YGR089W
YOR117W	YGR130C
YOR117W	YGR211W
YOR117W	YGR249W
YOR117W	YHR080C
YOR117W	YHR158C
YOR117W	YHR192W
YOR117W	YIL007C
YOR117W	YIL038C
YOR117W	YJL019W
YOR117W	YJL041W
YOR117W	YJL168C
YOR117W	YJL179W
YOR117W	YJL184W
YOR117W	YJR021C
YOR117W	YJR112W
YOR117W	YKL050C
YOR117W	YKL138C-A
YOR117W	YKL142W
YOR117W	YKL179C
YOR117W	YKR054C
YOR117W	YLR025W
YOR117W	YLR314C
YOR117W	YLR423C
YOR117W	YLR454W
YOR117W	YML104C
YOR117W	YMR054W
YOR117W	YMR077C
YOR117W	YMR117C
YOR117W	YMR136W
YOR117W	YMR172W
YOR117W	YNL084C
YOR117W	YNL153C
YOR117W	YNL271C
YOR117W	YOL069W
YOR117W	YOR069W
YOR117W	YOR117W
YOR117W	YOR195W
YOR117W	YOR259C
YOR117W	YOR324C
YOR117W	YOR337W
YOR117W	YPL018W
YOR117W	YPL055C
YOR117W	YPL074W
YOR117W	YPL249C
YOR117W	YPR141C
YOR119C	YAL017W
YOR119C	YAL043C
YOR119C	YAL051W
YOR119C	YAR033W
YOR119C	YAR035W
YOR119C	YBR054W
YOR119C	YBR126C
YOR119C	YBR141C
YOR119C	YBR150C
YOR119C	YBR151W
YOR119C	YBR243C
YOR119C	YBR244W
YOR119C	YCR077C
YOR119C	YDL099W
YOR119C	YDL128W
YOR119C	YDL169C
YOR119C	YDL170W
YOR119C	YDR085C
YOR119C	YDR277C
YOR119C	YDR318W
YOR119C	YDR330W
YOR119C	YDR477W
YOR119C	YDR481C
YOR119C	YDR489W
YOR119C	YEL006W
YOR119C	YEL060C
YOR119C	YEL070W
YOR119C	YER090W
YOR119C	YFL033C
YOR119C	YFL059W
YOR119C	YGL013C
YOR119C	YGL078C
YOR119C	YGL158W
YOR119C	YGL235W
YOR119C	YGR014W
YOR119C	YGR027W-B
YOR119C	YGR038C-B
YOR119C	YGR055W
YOR119C	YGR067C
YOR119C	YGR124W
YOR119C	YGR285C
YOR119C	YGR286C
YOR119C	YHL050C
YOR119C	YHR107C
YOR119C	YHR179W
YOR119C	YHR214C-C
YOR119C	YHR219W
YOR119C	YIL177C
YOR119C	YJL129C
YOR119C	YJL161W
YOR119C	YJR040W
YOR119C	YJR062C
YOR119C	YJR111C
YOR119C	YKL101W
YOR119C	YKL109W
YOR119C	YKL196C
YOR119C	YKL204W
YOR119C	YKR010C
YOR119C	YKR011C
YOR119C	YKR054C
YOR119C	YLR095C
YOR119C	YLR357W
YOR119C	YLR396C
YOR119C	YLR432W
YOR119C	YML045W-A
YOR119C	YML133C
YOR119C	YMR051C
YOR119C	YMR060C
YOR119C	YMR133W
YOR119C	YMR182C
YOR119C	YMR190C
YOR119C	YMR216C
YOR119C	YMR317W
YOR119C	YNL068C
YOR119C	YNL253W
YOR119C	YNL278W
YOR119C	YNL281W
YOR119C	YOL066C
YOR119C	YOL081W
YOR119C	YOL158C
YOR119C	YOR070C
YOR119C	YOR071C
YOR119C	YOR119C
YOR119C	YOR132W
YOR119C	YOR144C
YOR119C	YOR162C
YOR119C	YOR336W
YOR119C	YPL207W
YOR119C	YPL235W
YOR119C	YPL257W-B
YOR119C	YPL283C
YOR119C	YPR158W-A
YOR119C	YPR185W
YOR119C	YPR204W
YOR122C	YFL039C
YOR122C	YIL159W
YOR122C	YNL138W
YOR122C	YNL271C
YOR124C	YDR130C
YOR124C	YDR259C
YOR124C	YGR268C
YOR124C	YMR048W
YOR124C	YOL088C
YOR124C	YOR138C
YOR127W	YAL011W
YOR127W	YDL239C
YOR127W	YDR309C
YOR127W	YHL042W
YOR127W	YJL185C
YOR127W	YLR229C
YOR127W	YNL078W
YOR127W	YNL298W
YOR127W	YOL070C
YOR127W	YOR326W
YOR127W	YPR165W
YOR128C	YCR066W
YOR128C	YCR067C
YOR128C	YOR128C
YOR129C	YNL225C
YOR132W	YGR172C
YOR132W	YNL093W
YOR132W	YNL263C
YOR132W	YOR034C
YOR132W	YOR069W
YOR132W	YPR171W
YOR136W	YKL103C
YOR136W	YNL037C
YOR138C	YEL062W
YOR138C	YGR268C
YOR140W	YBR112C
YOR144C	YBR087W
YOR144C	YBR088C
YOR144C	YDL013W
YOR144C	YDR510W
YOR144C	YER032W
YOR144C	YER047C
YOR144C	YER116C
YOR144C	YGR048W
YOR144C	YIR002C
YOR144C	YNL078W
YOR144C	YOL086W-A
YOR144C	YOR156C
YOR144C	YOR191W
YOR145C	YCR057C
YOR145C	YML093W
YOR148C	YNR011C
YOR151C	YOR210W
YOR153W	YDR105C
YOR153W	YDR420W
YOR153W	YFL044C
YOR153W	YHL009C
YOR153W	YJL078C
YOR153W	YJL080C
YOR153W	YJL109C
YOR153W	YJR106W
YOR153W	YLR084C
YOR153W	YOR071C
YOR153W	YOR153W
YOR155C	YOR155C
YOR156C	YDL064W
YOR156C	YDR510W
YOR156C	YLR314C
YOR156C	YPL020C
YOR157C	YER094C
YOR157C	YER144C
YOR158W	YGR120C
YOR158W	YLR423C
YOR158W	YLR424W
YOR159C	YBL026W
YOR159C	YFL017W-A
YOR159C	YLR438C-A
YOR159C	YPR182W
YOR160W	YDR192C
YOR160W	YER086W
YOR160W	YGL092W
YOR160W	YGL172W
YOR160W	YGR119C
YOR160W	YLR293C
YOR160W	YOR095C
YOR160W	YOR098C
YOR160W	YOR185C
YOR160W	YPL088W
YOR162C	YOR162C
YOR164C	YDL100C
YOR164C	YOL111C
YOR167C	YCR077C
YOR167C	YEL015W
YOR167C	YOL149W
YOR171C	YOR034C
YOR176W	YOR176W
YOR177C	YMR117C
YOR177C	YOL091W
YOR177C	YOR177C
YOR177C	YOR304C-A
YOR177C	YOR373W
YOR177C	YPL121C
YOR178C	YER133W
YOR180C	YGL153W
YOR180C	YLR284C
YOR181W	YBL007C
YOR181W	YBR260C
YOR181W	YCL034W
YOR181W	YDL161W
YOR181W	YDR388W
YOR181W	YER125W
YOR181W	YFL039C
YOR181W	YFR024C-A
YOR181W	YGR136W
YOR181W	YHR016C
YOR181W	YHR114W
YOR181W	YHR133C
YOR181W	YHR156C
YOR181W	YJL100W
YOR181W	YKL129C
YOR181W	YLR337C
YOR181W	YMR109W
YOR181W	YOR069W
YOR181W	YOR181W
YOR181W	YPL246C
YOR181W	YPR154W
YOR185C	YJR074W
YOR188W	YNL271C
YOR191W	YDL013W
YOR191W	YDR227W
YOR191W	YER116C
YOR191W	YJL092W
YOR191W	YNL088W
YOR192C-A	LA16c-358B7.1
YOR192C-A	YOR192C-A
YOR193W	YOR193W
YOR194C	YGR059W
YOR194C	YKL058W
YOR195W	LA16c-358B7.1
YOR195W	YAL011W
YOR195W	YAL047C
YOR195W	YDL064W
YOR195W	YDR251W
YOR195W	YDR259C
YOR195W	YDR393W
YOR195W	YFL046W
YOR195W	YFR002W
YOR195W	YFR031C
YOR195W	YGR059W
YOR195W	YGR089W
YOR195W	YHR011W
YOR195W	YIL038C
YOR195W	YJR134C
YOR195W	YKL065C
YOR195W	YKL072W
YOR195W	YKL073W
YOR195W	YKR035W-A
YOR195W	YMR077C
YOR195W	YMR235C
YOR195W	YNL225C
YOR195W	YOR195W
YOR195W	YOR337W
YOR195W	YPL138C
YOR195W	YPR018W
YOR198C	YGL145W
YOR198C	YGR274C
YOR198C	YJL168C
YOR198C	YKL050C
YOR198C	YKL061W
YOR198C	YLR314C
YOR198C	YLR319C
YOR198C	YMR076C
YOR198C	YNL084C
YOR198C	YPL018W
YOR198C	YPL255W
YOR202W	YOR202W
YOR206W	YAL025C
YOR206W	YCL054W
YOR206W	YDL031W
YOR206W	YDR060W
YOR206W	YDR087C
YOR206W	YER126C
YOR206W	YFR001W
YOR206W	YHR088W
YOR206W	YKL082C
YOR206W	YKL172W
YOR206W	YKR081C
YOR206W	YLL008W
YOR206W	YLR002C
YOR206W	YMR049C
YOR206W	YMR290C
YOR206W	YNL002C
YOR206W	YNL110C
YOR206W	YNR053C
YOR206W	YOL041C
YOR206W	YOL144W
YOR206W	YOR206W
YOR206W	YOR294W
YOR206W	YPL043W
YOR206W	YPL146C
YOR210W	YDR527W
YOR210W	YGL166W
YOR212W	YAL041W
YOR212W	YDR103W
YOR212W	YFL026W
YOR212W	YHR005C
YOR212W	YJR086W
YOR212W	YMR054W
YOR212W	YOL069W
YOR212W	YPL232W
YOR213C	YDR181C
YOR213C	YJL115W
YOR213C	YPR018W
YOR215C	YHR115C
YOR216C	YFL023W
YOR216C	YGR274C
YOR216C	YIL038C
YOR216C	YJR112W
YOR216C	YOL069W
YOR220W	YGL112C
YOR220W	YGL166W
YOR223W	RP11-543N17.3
YOR223W	YHL003C
YOR224C	YDL140C
YOR224C	YGR089W
YOR224C	YJL061W
YOR224C	YOR116C
YOR226C	RP11-395P17.5
YOR226C	RP6-191P20.2
YOR226C	YLR423C
YOR226C	YPL088W
YOR229W	LA16c-358B7.1
YOR229W	YOR229W
YOR229W	YOR230W
YOR230W	YDR151C
YOR230W	YLR136C
YOR230W	YOR229W
YOR230W	YOR230W
YOR231W	YHR030C
YOR232W	YDL072C
YOR232W	YDR507C
YOR232W	YFL046W
YOR232W	YGL145W
YOR232W	YHR192W
YOR232W	YJL019W
YOR232W	YKL079W
YOR232W	YLR078C
YOR232W	YML104C
YOR232W	YMR077C
YOR232W	YMR117C
YOR232W	YNL084C
YOR232W	YNL107W
YOR232W	YPL018W
YOR232W	YPL020C
YOR249C	YDR110W
YOR249C	YDR118W
YOR249C	YJL110C
YOR250C	YDR192C
YOR250C	YKL020C
YOR250C	YOR185C
YOR252W	YFR001W
YOR252W	YKL172W
YOR252W	YPL043W
YOR254C	YAL044C
YOR254C	YBL030C
YOR254C	YBR205W
YOR254C	YBR293W
YOR254C	YCL005W-A
YOR254C	YCR024C-B
YOR254C	YDL232W
YOR254C	YDR077W
YOR254C	YDR086C
YOR254C	YDR345C
YOR254C	YDR477W
YOR254C	YEL002C
YOR254C	YEL021W
YOR254C	YEL027W
YOR254C	YEL060C
YOR254C	YER019C-A
YOR254C	YER072W
YOR254C	YFR041C
YOR254C	YGL055W
YOR254C	YGL194C-A
YOR254C	YHL026C
YOR254C	YHL048W
YOR254C	YHR193C
YOR254C	YIL011W
YOR254C	YJL158C
YOR254C	YJL159W
YOR254C	YJL189W
YOR254C	YJR085C
YOR254C	YKL080W
YOR254C	YKL096W-A
YOR254C	YKL152C
YOR254C	YKL164C
YOR254C	YKR030W
YOR254C	YKR046C
YOR254C	YLR110C
YOR254C	YLR292C
YOR254C	YLR390W-A
YOR254C	YML012W
YOR254C	YML055W
YOR254C	YOR103C
YOR254C	YOR153W
YOR254C	YOR215C
YOR254C	YOR254C
YOR254C	YOR306C
YOR254C	YOR383C
YOR254C	YPL004C
YOR254C	YPL006W
YOR254C	YPL037C
YOR254C	YPL094C
YOR254C	YPR028W
YOR254C	YPR075C
YOR257W	YHR102W
YOR258W	YLR243W
YOR259C	YDL110C
YOR259C	YFL046W
YOR259C	YLR315W
YOR259C	YOR117W
YOR259C	YPL248C
YOR260W	YLR291C
YOR261C	YDR427W
YOR261C	YFR004W
YOR261C	YNL073W
YOR264W	YCR086W
YOR264W	YGR058W
YOR265W	RP11-17H4.1
YOR265W	YFL037W
YOR265W	YJR091C
YOR269W	JM11
YOR269W	RP6-191P20.2
YOR269W	YAL011W
YOR269W	YAR018C
YOR269W	YBL105C
YOR269W	YBR057C
YOR269W	YBR211C
YOR269W	YCL029C
YOR269W	YDL064W
YOR269W	YDR221W
YOR269W	YDR320C-A
YOR269W	YDR446W
YOR269W	YDR486C
YOR269W	YDR510W
YOR269W	YEL003W
YOR269W	YEL005C
YOR269W	YER018C
YOR269W	YGR089W
YOR269W	YHR011W
YOR269W	YHR080C
YOR269W	YHR134W
YOR269W	YHR158C
YOR269W	YJL049W
YOR269W	YJR112W
YOR269W	YJR147W
YOR269W	YKL142W
YOR269W	YKR054C
YOR269W	YKR083C
YOR269W	YLL039C
YOR269W	YLR045C
YOR269W	YLR082C
YOR269W	YLR200W
YOR269W	YLR254C
YOR269W	YLR454W
YOR269W	YML007W
YOR269W	YMR054W
YOR269W	YMR077C
YOR269W	YNL078W
YOR269W	YNL084C
YOR269W	YNL091W
YOR269W	YOL069W
YOR269W	YOR117W
YOR269W	YOR124C
YOR269W	YOR156C
YOR269W	YOR191W
YOR269W	YOR269W
YOR269W	YPL018W
YOR269W	YPR018W
YOR270C	YDL185W
YOR272W	YMR049C
YOR275C	YLR025W
YOR275C	YPR173C
YOR276W	YOL139C
YOR281C	YPL249C
YOR283W	YOR229W
YOR284W	YOR284W
YOR285W	YDR233C
YOR285W	YPR183W
YOR288C	YJL019W
YOR288C	YML029W
YOR290C	YDR073W
YOR290C	YFR037C
YOR290C	YJL176C
YOR294W	YDL079C
YOR294W	YGR085C
YOR294W	YKL172W
YOR294W	YKR081C
YOR294W	YMR139W
YOR294W	YNL002C
YOR294W	YOL077C
YOR294W	YPL131W
YOR294W	YPR102C
YOR301W	YLR404W
YOR302W	YOR047C
YOR303W	YOR039W
YOR304C-A	PP784
YOR304C-A	RP11-69L16.7
YOR304C-A	YDL197C
YOR304C-A	YDL239C
YOR304C-A	YFL039C
YOR304C-A	YNL041C
YOR304C-A	YNL314W
YOR307C	RP11-379J5.1
YOR308C	YBR055C
YOR308C	YER172C
YOR308C	YGL035C
YOR308C	YLR067C
YOR308C	YNL189W
YOR308C	YNR032C-A
YOR308C	YNR053C
YOR308C	YPL215W
YOR310C	YDL014W
YOR310C	YEL026W
YOR310C	YHR034C
YOR311C	PSEC0238
YOR317W	YBR041W
YOR317W	YNL123W
YOR319W	YBR103W
YOR319W	YGR056W
YOR319W	YHR209W
YOR319W	YJR022W
YOR319W	YMR240C
YOR321W	PSEC0238
YOR321W	YIR038C
YOR322C	YER125W
YOR322C	YGR055W
YOR324C	YAR018C
YOR324C	YDR295C
YOR324C	YEL043W
YOR324C	YER018C
YOR324C	YFL046W
YOR324C	YGL086W
YOR324C	YGL212W
YOR324C	YHR080C
YOR324C	YJR112W
YOR324C	YKL042W
YOR324C	YKL061W
YOR324C	YKL072W
YOR324C	YKL142W
YOR324C	YKL196C
YOR324C	YKR016W
YOR324C	YLR433C
YOR324C	YML030W
YOR324C	YML057W
YOR324C	YMR053C
YOR324C	YMR054W
YOR324C	YMR117C
YOR324C	YNL084C
YOR324C	YNL107W
YOR324C	YNL153C
YOR324C	YPL216W
YOR326W	AT1G08370
YOR326W	YCL008C
YOR326W	YCL063W
YOR326W	YDL065C
YOR326W	YDR200C
YOR326W	YFL005W
YOR326W	YFL046W
YOR326W	YGL106W
YOR326W	YHR158C
YOR326W	YIL038C
YOR326W	YKL079W
YOR326W	YKR054C
YOR326W	YLR025W
YOR326W	YMR163C
YOR326W	YOL149W
YOR326W	YOR326W
YOR326W	YPL249C
YOR326W	YPL269W
YOR326W	YPR155C
YOR327C	YER143W
YOR327C	YPL232W
YOR329C	YDR393W
YOR329C	YER133W
YOR329C	YIR006C
YOR329C	YNL084C
YOR330C	YDR077W
YOR332W	YHR039C-A
YOR332W	YOR332W
YOR334W	YAL047C
YOR334W	YCR048W
YOR334W	YFR037C
YOR334W	YGR009C
YOR334W	YGR059W
YOR334W	YJR134C
YOR334W	YMR235C
YOR337W	YEL005C
YOR337W	YHL009W-A
YOR337W	YJL049W
YOR337W	YJL113W
YOR337W	YMR054W
YOR337W	YMR077C
YOR337W	YOL069W
YOR337W	YOR117W
YOR337W	YOR124C
YOR340C	YDR156W
YOR340C	YGR116W
YOR340C	YML010W
YOR344C	YAL028W
YOR344C	YAL032C
YOR344C	YBL037W
YOR344C	YBL063W
YOR344C	YBR095C
YOR344C	YBR128C
YOR344C	YBR152W
YOR344C	YBR245C
YOR344C	YCL061C
YOR344C	YCR009C
YOR344C	YDL148C
YOR344C	YDL239C
YOR344C	YDR201W
YOR344C	YDR221W
YOR344C	YDR229W
YOR344C	YDR252W
YOR344C	YDR259C
YOR344C	YDR295C
YOR344C	YDR310C
YOR344C	YDR356W
YOR344C	YDR393W
YOR344C	YDR412W
YOR344C	YDR439W
YOR344C	YDR460W
YOR344C	YDR505C
YOR344C	YER018C
YOR344C	YER093C
YOR344C	YER128W
YOR344C	YFR009W
YOR344C	YFR038W
YOR344C	YGL002W
YOR344C	YGL075C
YOR344C	YGL086W
YOR344C	YGL133W
YOR344C	YGL180W
YOR344C	YGL212W
YOR344C	YGL244W
YOR344C	YGR013W
YOR344C	YGR120C
YOR344C	YGR130C
YOR344C	YGR150C
YOR344C	YGR238C
YOR344C	YGR249W
YOR344C	YGR270W
YOR344C	YHL002W
YOR344C	YHR023W
YOR344C	YHR027C
YOR344C	YHR114W
YOR344C	YHR135C
YOR344C	YHR159W
YOR344C	YJL019W
YOR344C	YJL029C
YOR344C	YJL036W
YOR344C	YJL168C
YOR344C	YJL176C
YOR344C	YJL187C
YOR344C	YJR002W
YOR344C	YJR082C
YOR344C	YJR083C
YOR344C	YKL016C
